"transaction_id";"user_id";"datetime"
4576;30;2021-10-08 13:56:26
4578;293;2021-10-08 15:36:29
4580;68;2021-10-08 15:37:09
4581;10;2021-10-08 15:37:18
4582;622;2021-10-08 16:58:49
4583;684;2021-10-11 07:45:26
4585;10;2021-10-11 12:33:13
4586;245;2021-10-11 12:52:50
4588;68;2021-10-11 12:53:25
4589;26;2021-10-11 12:54:30
4591;928;2021-10-11 12:55:20
4593;30;2021-10-11 13:31:07
4595;8;2021-10-11 13:46:40
4596;9;2021-10-11 13:54:03
4597;10;2021-10-11 14:18:15
4598;245;2021-10-11 14:19:20
4600;26;2021-10-11 14:37:24
4602;191;2021-10-11 14:43:54
4603;38;2021-10-11 14:55:56
4605;448;2021-10-11 15:00:20
4607;191;2021-10-11 15:28:21
4609;42;2021-10-11 15:28:59
4612;6;2021-10-11 15:59:36
4615;835;2021-10-11 16:01:01
4617;210;2021-10-11 16:04:47
4619;728;2021-10-11 16:05:21
4621;734;2021-10-11 16:06:33
4623;146;2021-10-11 16:07:21
4625;690;2021-10-11 16:07:51
4627;42;2021-10-11 16:08:42
4629;846;2021-10-11 16:09:13
4631;462;2021-10-11 16:09:45
4633;835;2021-10-11 16:10:10
4635;30;2021-10-11 16:10:42
4637;622;2021-10-11 16:10:57
4639;68;2021-10-11 16:11:33
4640;10;2021-10-11 16:12:14
4642;145;2021-10-11 16:14:23
4644;485;2021-10-11 16:14:54
4645;38;2021-10-11 16:16:04
4647;16;2021-10-11 16:16:53
4649;191;2021-10-11 16:17:48
4651;245;2021-10-11 16:18:31
4653;143;2021-10-11 16:25:08
4655;635;2021-10-11 16:27:15
4659;150;2021-10-11 16:29:51
4661;590;2021-10-11 16:32:27
4663;846;2021-10-11 16:33:57
4665;10;2021-10-11 16:35:41
4667;590;2021-10-11 16:36:34
4669;21;2021-10-11 16:37:30
4671;614;2021-10-11 16:37:48
4673;710;2021-10-11 16:45:36
4675;485;2021-10-11 16:49:13
4677;734;2021-10-11 16:50:11
4678;45;2021-10-11 16:52:05
4680;145;2021-10-11 16:58:56
4682;190;2021-10-11 17:00:00
4684;614;2021-10-11 17:02:14
4686;635;2021-10-11 17:04:03
4688;590;2021-10-11 17:04:42
4690;462;2021-10-11 17:08:33
4692;648;2021-10-11 17:09:53
4694;835;2021-10-11 17:10:43
4696;68;2021-10-11 17:11:04
4698;954;2021-10-11 17:13:37
4700;628;2021-10-11 17:14:11
4702;688;2021-10-11 17:14:27
4704;410;2021-10-11 17:14:47
4706;745;2021-10-11 17:15:18
4708;143;2021-10-11 17:16:53
4710;634;2021-10-11 17:17:42
4711;45;2021-10-11 17:18:07
4712;840;2021-10-11 17:19:05
4714;632;2021-10-11 17:20:09
4716;10;2021-10-11 17:21:09
4718;30;2021-10-11 17:22:58
4720;245;2021-10-11 17:23:18
4722;38;2021-10-11 17:23:54
4724;167;2021-10-11 17:28:24
4726;551;2021-10-11 17:32:46
4728;16;2021-10-11 17:34:10
4730;21;2021-10-11 17:36:20
4732;590;2021-10-11 17:36:56
4734;614;2021-10-11 17:37:16
4737;21;2021-10-11 17:39:16
4739;68;2021-10-11 17:39:35
4741;710;2021-10-11 17:40:32
4743;635;2021-10-11 17:42:25
4745;854;2021-10-11 17:43:33
4747;635;2021-10-11 17:43:48
4749;648;2021-10-11 17:45:00
4751;632;2021-10-11 17:45:22
4753;661;2021-10-11 17:45:53
4755;690;2021-10-11 17:53:36
4757;410;2021-10-11 17:56:41
4759;355;2021-10-11 17:58:46
4761;639;2021-10-11 17:59:13
4763;551;2021-10-11 18:00:45
4765;956;2021-10-11 18:01:11
4767;23;2021-10-11 18:02:23
4769;745;2021-10-11 18:02:40
4771;167;2021-10-11 18:03:36
4773;810;2021-10-11 18:05:03
4775;714;2021-10-11 18:05:51
4777;604;2021-10-11 18:07:58
4779;145;2021-10-11 18:08:44
4781;959;2021-10-11 18:10:29
4783;485;2021-10-11 18:11:29
4784;38;2021-10-11 18:13:15
4786;208;2021-10-11 18:15:37
4788;639;2021-10-11 18:16:51
4790;161;2021-10-11 18:19:09
4792;679;2021-10-11 18:21:29
4794;688;2021-10-11 18:22:12
4796;954;2021-10-11 18:22:26
4798;628;2021-10-11 18:23:19
4800;632;2021-10-11 18:23:41
4802;648;2021-10-11 18:24:04
4804;191;2021-10-11 18:24:35
4806;143;2021-10-11 18:24:54
4808;354;2021-10-11 18:25:37
4810;191;2021-10-11 18:25:50
4812;26;2021-10-11 18:31:11
4814;10;2021-10-11 18:32:44
4816;810;2021-10-11 18:35:00
4818;714;2021-10-11 18:35:44
4819;245;2021-10-11 18:36:35
4821;551;2021-10-11 18:36:48
5017;501;2021-10-11 20:20:18
4823;840;2021-10-11 18:39:23
4825;42;2021-10-11 18:41:12
4827;485;2021-10-11 18:41:44
4829;745;2021-10-11 18:43:16
4831;18;2021-10-11 18:44:35
4833;635;2021-10-11 18:45:02
4835;161;2021-10-11 18:46:01
4837;959;2021-10-11 18:46:30
4839;639;2021-10-11 18:47:07
4841;167;2021-10-11 18:47:29
4843;810;2021-10-11 18:48:27
4845;714;2021-10-11 18:48:37
4847;354;2021-10-11 18:49:50
4849;228;2021-10-11 18:50:34
4851;604;2021-10-11 18:51:20
4853;192;2021-10-11 18:52:31
4855;37;2021-10-11 18:52:59
4857;957;2021-10-11 18:53:45
4859;957;2021-10-11 18:54:41
4861;551;2021-10-11 18:55:16
4863;190;2021-10-11 18:58:21
4865;688;2021-10-11 18:59:12
4867;954;2021-10-11 18:59:50
4869;679;2021-10-11 19:00:21
4871;899;2021-10-11 19:00:51
4873;899;2021-10-11 19:01:15
4875;632;2021-10-11 19:01:50
4877;78;2021-10-11 19:06:30
4879;78;2021-10-11 19:06:58
4881;78;2021-10-11 19:07:59
4883;215;2021-10-11 19:10:45
4885;37;2021-10-11 19:12:05
4887;694;2021-10-11 19:13:29
4889;155;2021-10-11 19:14:08
4891;26;2021-10-11 19:14:51
4893;590;2021-10-11 19:15:32
4895;551;2021-10-11 19:16:24
4897;551;2021-10-11 19:17:12
4899;649;2021-10-11 19:17:35
4900;604;2021-10-11 19:21:24
4902;957;2021-10-11 19:23:45
4904;143;2021-10-11 19:24:27
4906;462;2021-10-11 19:27:41
4908;192;2021-10-11 19:30:36
4910;551;2021-10-11 19:33:03
4912;354;2021-10-11 19:33:47
4914;245;2021-10-11 19:35:28
4915;10;2021-10-11 19:35:39
4917;30;2021-10-11 19:36:24
4921;639;2021-10-11 19:38:04
4923;962;2021-10-11 19:38:57
4925;38;2021-10-11 19:40:10
4927;68;2021-10-11 19:41:00
4929;885;2021-10-11 19:41:37
4932;161;2021-10-11 19:42:41
4934;835;2021-10-11 19:43:42
4936;648;2021-10-11 19:44:27
4938;632;2021-10-11 19:44:50
4940;632;2021-10-11 19:45:08
4942;954;2021-10-11 19:45:54
4944;190;2021-10-11 19:46:26
4946;688;2021-10-11 19:49:27
4948;410;2021-10-11 19:49:45
4950;196;2021-10-11 19:51:27
4952;192;2021-10-11 19:51:53
4954;959;2021-10-11 19:52:28
4960;649;2021-10-11 19:53:59
4961;649;2021-10-11 19:53:59
4962;649;2021-10-11 19:53:59
4963;649;2021-10-11 19:53:59
4964;649;2021-10-11 19:53:59
4966;590;2021-10-11 19:55:39
4968;649;2021-10-11 19:57:51
4970;451;2021-10-11 19:58:14
4972;963;2021-10-11 19:58:43
4974;924;2021-10-11 19:59:58
4976;810;2021-10-11 20:00:25
4978;808;2021-10-11 20:00:50
4980;153;2021-10-11 20:02:39
4982;714;2021-10-11 20:03:00
4984;118;2021-10-11 20:04:27
4986;18;2021-10-11 20:04:58
4988;745;2021-10-11 20:05:58
4990;78;2021-10-11 20:07:03
4992;37;2021-10-11 20:08:21
4994;26;2021-10-11 20:09:06
4996;16;2021-10-11 20:11:52
4998;648;2021-10-11 20:12:21
5000;406;2021-10-11 20:12:50
5002;632;2021-10-11 20:13:10
5005;7;2021-10-11 20:14:30
5007;959;2021-10-11 20:15:38
5009;964;2021-10-11 20:16:51
5011;694;2021-10-11 20:18:22
5013;688;2021-10-11 20:18:46
5015;954;2021-10-11 20:19:07
5019;354;2021-10-11 20:22:07
5021;639;2021-10-11 20:23:00
5023;865;2021-10-11 20:24:03
5025;622;2021-10-11 20:25:19
5027;192;2021-10-11 20:26:05
5029;10;2021-10-11 20:26:54
5031;865;2021-10-11 20:28:09
5033;604;2021-10-11 20:28:29
5035;766;2021-10-11 20:29:59
5037;957;2021-10-11 20:30:31
5039;924;2021-10-11 20:31:15
5041;161;2021-10-11 20:32:08
5043;957;2021-10-11 20:32:43
5045;155;2021-10-11 20:33:33
5047;962;2021-10-11 20:34:21
5049;967;2021-10-11 20:35:04
5051;355;2021-10-11 20:35:41
5053;964;2021-10-11 20:36:39
5055;590;2021-10-11 20:37:40
5057;927;2021-10-11 20:38:23
5059;143;2021-10-11 20:39:34
5061;640;2021-10-11 20:40:13
5063;796;2021-10-11 20:40:24
5065;451;2021-10-11 20:40:46
5067;228;2021-10-11 20:41:21
5069;37;2021-10-11 20:42:54
5071;622;2021-10-11 20:43:58
5073;966;2021-10-11 20:47:57
5075;190;2021-10-11 20:48:36
5077;745;2021-10-11 20:49:42
5079;745;2021-10-11 20:50:54
5081;501;2021-10-11 20:52:11
5083;622;2021-10-11 20:52:20
5085;556;2021-10-11 20:55:09
5087;215;2021-10-11 20:56:35
5089;521;2021-10-11 20:58:21
5091;451;2021-10-11 20:58:43
5093;204;2021-10-11 20:59:51
5094;245;2021-10-11 21:00:59
5096;451;2021-10-11 21:02:06
5099;118;2021-10-11 21:03:42
5101;354;2021-10-11 21:04:24
5103;927;2021-10-11 21:05:15
5105;927;2021-10-11 21:05:50
5107;590;2021-10-11 21:10:02
5109;590;2021-10-11 21:11:04
5111;26;2021-10-11 21:11:50
5113;143;2021-10-11 21:12:17
5115;153;2021-10-11 21:12:44
5117;78;2021-10-11 21:13:29
5119;632;2021-10-11 21:14:15
5121;796;2021-10-11 21:15:34
5123;7;2021-10-11 21:21:03
5125;23;2021-10-11 21:21:52
5222;143;2021-10-13 16:03:50
5127;688;2021-10-11 21:23:09
5129;590;2021-10-11 21:23:47
5131;639;2021-10-11 21:25:15
5133;604;2021-10-11 21:25:49
5135;37;2021-10-11 21:26:25
5137;635;2021-10-11 21:27:43
5140;10;2021-10-11 21:28:42
5142;957;2021-10-11 21:29:46
5144;143;2021-10-11 21:32:56
5146;192;2021-10-11 21:33:52
5148;556;2021-10-11 21:35:05
5150;927;2021-10-11 21:35:59
5152;796;2021-10-11 21:38:49
5154;959;2021-10-11 21:39:37
5156;18;2021-10-11 21:40:39
5158;635;2021-10-11 21:41:18
5160;639;2021-10-11 21:41:39
5162;648;2021-10-11 21:43:14
5164;954;2021-10-11 21:44:22
5166;590;2021-10-11 21:52:28
5168;118;2021-10-11 21:54:24
5170;649;2021-10-11 21:55:02
5172;688;2021-10-11 21:57:02
5174;604;2021-10-11 21:59:15
5176;26;2021-10-11 22:06:57
5177;590;2021-10-11 22:07:35
5179;649;2021-10-11 22:09:49
5181;192;2021-10-11 22:21:14
5183;604;2021-10-12 12:43:23
5185;622;2021-10-12 12:43:37
5186;684;2021-10-12 14:12:54
5188;30;2021-10-12 16:40:32
5190;30;2021-10-12 16:45:21
5192;30;2021-10-12 16:48:34
5194;30;2021-10-12 16:52:21
5196;30;2021-10-12 17:10:47
5197;38;2021-10-13 11:27:11
5199;928;2021-10-13 13:19:24
5201;8;2021-10-13 13:20:08
5203;191;2021-10-13 13:38:15
5204;26;2021-10-13 13:39:04
5206;462;2021-10-13 14:12:14
5208;293;2021-10-13 14:28:31
5210;245;2021-10-13 14:39:46
5211;26;2021-10-13 15:00:01
5213;885;2021-10-13 15:03:59
5215;972;2021-10-13 15:12:10
5217;192;2021-10-13 15:28:26
5219;349;2021-10-13 15:42:21
5224;68;2021-10-13 16:06:41
5226;462;2021-10-13 16:11:11
5228;293;2021-10-13 16:13:25
5230;690;2021-10-13 16:16:50
5232;728;2021-10-13 16:17:52
5234;928;2021-10-13 16:18:24
5236;889;2021-10-13 16:19:00
5238;462;2021-10-13 16:19:31
5240;26;2021-10-13 16:21:11
5242;888;2021-10-13 16:22:02
5244;792;2021-10-13 16:22:55
5246;38;2021-10-13 16:23:32
5248;690;2021-10-13 16:23:57
5250;8;2021-10-13 16:25:19
5252;928;2021-10-13 16:25:43
5253;622;2021-10-13 16:28:29
5255;30;2021-10-13 16:29:33
5257;829;2021-10-13 16:31:31
5259;205;2021-10-13 16:32:29
5261;339;2021-10-13 16:33:12
5262;245;2021-10-13 16:34:39
5267;192;2021-10-13 16:36:26
5269;145;2021-10-13 16:38:19
5271;622;2021-10-13 16:42:32
5273;117;2021-10-13 16:44:32
5274;38;2021-10-13 16:46:09
5276;27;2021-10-13 16:46:48
5278;16;2021-10-13 16:47:49
5280;145;2021-10-13 16:49:19
5281;191;2021-10-13 16:50:50
5282;8;2021-10-13 16:52:28
5284;886;2021-10-13 16:56:06
5286;935;2021-10-13 16:56:36
5288;931;2021-10-13 16:57:08
5290;664;2021-10-13 16:58:16
5292;145;2021-10-13 16:59:11
5293;191;2021-10-13 16:59:27
5295;52;2021-10-13 17:00:01
5297;143;2021-10-13 17:00:36
5298;191;2021-10-13 17:02:19
5300;859;2021-10-13 17:03:25
5301;191;2021-10-13 17:04:16
5303;936;2021-10-13 17:06:00
5305;68;2021-10-13 17:06:17
5307;617;2021-10-13 17:08:04
5309;192;2021-10-13 17:09:48
5311;182;2021-10-13 17:10:24
5313;158;2021-10-13 17:12:56
5316;973;2021-10-13 17:15:30
5318;648;2021-10-13 17:16:20
5320;632;2021-10-13 17:16:33
5322;26;2021-10-13 17:17:22
5324;664;2021-10-13 17:18:19
5326;888;2021-10-13 17:19:54
5328;191;2021-10-13 17:20:09
5330;205;2021-10-13 17:20:39
5332;143;2021-10-13 17:21:41
5334;167;2021-10-13 17:23:15
5336;167;2021-10-13 17:24:45
5338;145;2021-10-13 17:26:09
5340;10;2021-10-13 17:26:55
5342;635;2021-10-13 17:29:34
5344;244;2021-10-13 17:29:58
5346;935;2021-10-13 17:30:46
5348;931;2021-10-13 17:31:18
5350;191;2021-10-13 17:31:40
5352;293;2021-10-13 17:32:53
5354;416;2021-10-13 17:33:20
5356;617;2021-10-13 17:33:45
5358;52;2021-10-13 17:35:10
5360;664;2021-10-13 17:40:14
5362;738;2021-10-13 17:40:54
5364;764;2021-10-13 17:41:20
5366;406;2021-10-13 17:41:46
5368;648;2021-10-13 17:42:35
5370;632;2021-10-13 17:42:50
5372;604;2021-10-13 17:44:14
5374;974;2021-10-13 17:44:55
5376;863;2021-10-13 17:45:11
5378;182;2021-10-13 17:46:21
5380;973;2021-10-13 17:46:52
5382;274;2021-10-13 17:47:23
5384;167;2021-10-13 17:48:49
5388;143;2021-10-13 17:55:45
5390;885;2021-10-13 17:58:35
5392;895;2021-10-13 18:00:24
5394;975;2021-10-13 18:01:14
5396;732;2021-10-13 18:01:52
5398;903;2021-10-13 18:02:22
5400;691;2021-10-13 18:03:00
5402;256;2021-10-13 18:04:32
5404;849;2021-10-13 18:05:24
5502;849;2021-10-13 18:52:11
5406;10;2021-10-13 18:05:35
5408;900;2021-10-13 18:06:30
5410;158;2021-10-13 18:07:17
5412;614;2021-10-13 18:08:26
5414;433;2021-10-13 18:08:56
5416;976;2021-10-13 18:09:26
5418;352;2021-10-13 18:10:13
5420;725;2021-10-13 18:12:06
5422;705;2021-10-13 18:13:17
5424;931;2021-10-13 18:14:06
5426;142;2021-10-13 18:14:38
5428;859;2021-10-13 18:14:57
5430;50;2021-10-13 18:15:35
5432;920;2021-10-13 18:16:26
5434;921;2021-10-13 18:17:16
5436;183;2021-10-13 18:17:52
5438;728;2021-10-13 18:18:16
5440;245;2021-10-13 18:18:27
5442;632;2021-10-13 18:18:54
5444;648;2021-10-13 18:19:17
5446;977;2021-10-13 18:20:44
5448;257;2021-10-13 18:21:07
5450;824;2021-10-13 18:22:01
5452;794;2021-10-13 18:22:56
5454;635;2021-10-13 18:23:41
5456;895;2021-10-13 18:24:43
5458;158;2021-10-13 18:26:17
5461;814;2021-10-13 18:28:14
5463;826;2021-10-13 18:28:28
5465;444;2021-10-13 18:29:48
5467;975;2021-10-13 18:30:42
5469;897;2021-10-13 18:31:25
5471;27;2021-10-13 18:31:52
5473;167;2021-10-13 18:32:34
5475;632;2021-10-13 18:33:35
5477;191;2021-10-13 18:34:23
5479;142;2021-10-13 18:38:13
5481;976;2021-10-13 18:39:34
5483;24;2021-10-13 18:40:18
5485;604;2021-10-13 18:40:57
5487;979;2021-10-13 18:41:25
5489;935;2021-10-13 18:43:17
5490;826;2021-10-13 18:44:13
5492;406;2021-10-13 18:46:23
5494;672;2021-10-13 18:48:52
5496;614;2021-10-13 18:49:32
5498;901;2021-10-13 18:50:22
5500;256;2021-10-13 18:51:14
5504;244;2021-10-13 18:53:25
5506;978;2021-10-13 18:54:39
5508;898;2021-10-13 18:56:28
5510;899;2021-10-13 18:56:46
5512;233;2021-10-13 18:57:09
5514;175;2021-10-13 18:57:35
5516;902;2021-10-13 18:58:38
5518;444;2021-10-13 18:59:25
5520;858;2021-10-13 18:59:52
5522;805;2021-10-13 19:01:58
5524;799;2021-10-13 19:03:05
5526;908;2021-10-13 19:03:33
5528;10;2021-10-13 19:03:42
5530;814;2021-10-13 19:04:04
5532;824;2021-10-13 19:04:25
5534;50;2021-10-13 19:05:20
5536;649;2021-10-13 19:07:06
5539;981;2021-10-13 19:08:37
5541;142;2021-10-13 19:09:34
5543;433;2021-10-13 19:10:23
5545;257;2021-10-13 19:11:07
5547;158;2021-10-13 19:11:18
5549;863;2021-10-13 19:11:52
5551;632;2021-10-13 19:12:08
5553;648;2021-10-13 19:12:32
5555;895;2021-10-13 19:13:15
5557;191;2021-10-13 19:14:41
5559;182;2021-10-13 19:16:11
5561;183;2021-10-13 19:16:50
5563;167;2021-10-13 19:17:34
5565;444;2021-10-13 19:18:02
5567;196;2021-10-13 19:20:26
5569;824;2021-10-13 19:21:20
5571;776;2021-10-13 19:22:16
5573;705;2021-10-13 19:23:18
5575;776;2021-10-13 19:24:31
5577;978;2021-10-13 19:25:17
5579;94;2021-10-13 19:27:37
5581;108;2021-10-13 19:29:20
5583;920;2021-10-13 19:29:57
5585;617;2021-10-13 19:33:39
5587;176;2021-10-13 19:34:34
5589;233;2021-10-13 19:35:10
5591;925;2021-10-13 19:35:44
5593;24;2021-10-13 19:37:10
5595;462;2021-10-13 19:38:08
5597;57;2021-10-13 19:39:08
5599;251;2021-10-13 19:39:37
5601;57;2021-10-13 19:40:21
5603;648;2021-10-13 19:40:54
5605;935;2021-10-13 19:41:22
5607;931;2021-10-13 19:41:40
5609;819;2021-10-13 19:42:48
5611;976;2021-10-13 19:44:08
5613;950;2021-10-13 19:46:29
5615;978;2021-10-13 19:47:06
5617;794;2021-10-13 19:47:45
5619;635;2021-10-13 19:49:02
5622;860;2021-10-13 19:50:34
5624;142;2021-10-13 19:52:00
5626;444;2021-10-13 19:55:34
5628;873;2021-10-13 19:57:07
5630;256;2021-10-13 19:58:45
5632;873;2021-10-13 19:59:15
5634;433;2021-10-13 20:01:15
5636;26;2021-10-13 20:01:30
5638;873;2021-10-13 20:02:16
5640;632;2021-10-13 20:03:18
5642;96;2021-10-13 20:04:13
5646;604;2021-10-13 20:09:03
5648;582;2021-10-13 20:10:34
5650;604;2021-10-13 20:10:47
5652;694;2021-10-13 20:11:46
5654;895;2021-10-13 20:13:08
5656;617;2021-10-13 20:13:17
5658;142;2021-10-13 20:14:47
5660;985;2021-10-13 20:16:24
5662;982;2021-10-13 20:18:42
5664;982;2021-10-13 20:19:04
5666;68;2021-10-13 20:20:42
5668;950;2021-10-13 20:22:10
5670;245;2021-10-13 20:22:41
5672;158;2021-10-13 20:23:27
5674;101;2021-10-13 20:24:17
5676;78;2021-10-13 20:24:50
5678;191;2021-10-13 20:25:28
5680;143;2021-10-13 20:26:00
5682;391;2021-10-13 20:27:21
5683;783;2021-10-13 20:28:06
5685;777;2021-10-13 20:29:06
5687;900;2021-10-13 20:30:26
5689;482;2021-10-13 20:31:27
5691;444;2021-10-13 20:32:17
5693;175;2021-10-13 20:32:59
5695;649;2021-10-13 20:34:55
5697;951;2021-10-13 20:36:02
5699;810;2021-10-13 20:36:23
5701;196;2021-10-13 20:37:33
5703;714;2021-10-13 20:38:24
5705;293;2021-10-13 20:40:31
5707;714;2021-10-13 20:41:14
5709;339;2021-10-13 20:41:35
5711;10;2021-10-13 20:42:16
6501;865;2021-10-20 17:47:06
5713;192;2021-10-13 20:42:27
5715;504;2021-10-13 20:42:55
5717;976;2021-10-13 20:44:20
5719;648;2021-10-13 20:45:15
5721;617;2021-10-13 20:45:29
5723;766;2021-10-13 20:46:25
5725;809;2021-10-13 20:47:10
5727;925;2021-10-13 20:47:44
5729;438;2021-10-13 20:49:03
5731;194;2021-10-13 20:49:21
5733;192;2021-10-13 20:50:02
5735;953;2021-10-13 20:51:24
5737;989;2021-10-13 20:52:05
5739;38;2021-10-13 20:52:19
5741;953;2021-10-13 20:52:44
5743;705;2021-10-13 20:53:21
5745;983;2021-10-13 20:54:07
5747;93;2021-10-13 20:54:29
5749;93;2021-10-13 20:55:34
5753;796;2021-10-13 20:56:33
5755;639;2021-10-13 20:57:02
5756;23;2021-10-13 20:57:33
5758;990;2021-10-13 20:58:17
5759;257;2021-10-13 20:58:45
5761;810;2021-10-13 20:59:15
5763;78;2021-10-13 21:00:15
5765;96;2021-10-13 21:00:48
5767;858;2021-10-13 21:01:21
5769;975;2021-10-13 21:01:50
5771;444;2021-10-13 21:02:34
5773;293;2021-10-13 21:03:05
5775;142;2021-10-13 21:04:15
5777;920;2021-10-13 21:05:26
5779;57;2021-10-13 21:05:39
5781;182;2021-10-13 21:06:06
5783;632;2021-10-13 21:06:42
5785;482;2021-10-13 21:07:17
5787;143;2021-10-13 21:08:17
5789;984;2021-10-13 21:09:54
5791;640;2021-10-13 21:10:24
5793;196;2021-10-13 21:11:00
5794;632;2021-10-13 21:12:10
5796;69;2021-10-13 21:12:35
5798;604;2021-10-13 21:13:18
5800;68;2021-10-13 21:13:33
5802;794;2021-10-13 21:14:06
5804;690;2021-10-13 21:14:56
5806;617;2021-10-13 21:15:31
5808;766;2021-10-13 21:16:25
5810;710;2021-10-13 21:16:58
6700;45;2021-10-20 19:35:23
5812;7;2021-10-13 21:17:58
5814;769;2021-10-13 21:19:59
5816;617;2021-10-13 21:20:23
5817;257;2021-10-13 21:21:55
5819;953;2021-10-13 21:22:49
5821;732;2021-10-13 21:23:14
5823;274;2021-10-13 21:24:04
5825;191;2021-10-13 21:25:11
5826;617;2021-10-13 21:26:22
5828;640;2021-10-13 21:29:25
5830;979;2021-10-13 21:29:59
5832;622;2021-10-13 21:30:11
5834;991;2021-10-13 21:31:26
5835;143;2021-10-13 21:32:05
5837;990;2021-10-13 21:32:34
5839;182;2021-10-13 21:35:48
5841;639;2021-10-13 21:36:05
5843;251;2021-10-13 21:36:51
5845;444;2021-10-13 21:37:09
5846;26;2021-10-13 21:45:36
5848;604;2021-10-13 21:46:12
5850;38;2021-10-13 21:46:20
5852;68;2021-10-13 21:47:52
5854;30;2021-10-13 21:48:21
5856;992;2021-10-13 21:57:59
5858;976;2021-10-13 22:00:18
5859;24;2021-10-13 22:16:09
5861;462;2021-10-14 14:06:16
5863;10;2021-10-14 16:28:35
5866;850;2021-10-14 16:58:22
5868;68;2021-10-14 17:10:24
5869;10;2021-10-14 17:41:48
5871;145;2021-10-14 18:33:40
5872;622;2021-10-14 18:33:52
5874;725;2021-10-14 18:35:00
5876;145;2021-10-14 18:36:00
5878;10;2021-10-14 18:49:37
5880;68;2021-10-14 19:01:15
5882;818;2021-10-14 19:41:12
5884;818;2021-10-14 20:24:52
5886;145;2021-10-14 20:35:24
5887;38;2021-10-15 13:06:14
5888;684;2021-10-15 15:11:24
5890;245;2021-10-15 15:35:44
5892;684;2021-10-15 16:08:17
5893;10;2021-10-15 16:37:39
5894;190;2021-10-15 16:47:28
5895;38;2021-10-15 20:51:30
5897;622;2021-10-16 19:56:15
5899;24;2021-10-16 19:56:36
5901;191;2021-10-16 22:16:33
5903;68;2021-10-17 16:31:44
5904;190;2021-10-17 16:35:46
5906;143;2021-10-17 16:47:01
5907;604;2021-10-17 18:20:42
5912;9;2021-10-18 14:27:34
5913;10;2021-10-18 14:32:24
5915;143;2021-10-18 14:35:09
5916;38;2021-10-18 14:35:26
5917;26;2021-10-18 14:36:14
5920;355;2021-10-18 16:01:00
5922;617;2021-10-18 16:01:45
5924;485;2021-10-18 16:08:06
5926;622;2021-10-18 16:11:13
5928;993;2021-10-18 16:14:00
5930;691;2021-10-18 16:16:07
5932;462;2021-10-18 16:16:48
5934;68;2021-10-18 16:17:10
5936;710;2021-10-18 16:18:03
5937;690;2021-10-18 16:21:09
5939;10;2021-10-18 16:21:45
5941;635;2021-10-18 16:22:33
5943;691;2021-10-18 16:23:11
5945;462;2021-10-18 16:25:22
5947;68;2021-10-18 16:28:32
5949;27;2021-10-18 16:29:02
5950;195;2021-10-18 16:29:59
5952;16;2021-10-18 16:31:59
5954;835;2021-10-18 16:33:10
5956;293;2021-10-18 16:35:51
5959;617;2021-10-18 16:37:59
5960;10;2021-10-18 16:38:57
5962;745;2021-10-18 16:39:26
5964;117;2021-10-18 16:39:45
5966;485;2021-10-18 16:41:32
5968;38;2021-10-18 16:42:56
5970;617;2021-10-18 16:47:23
5972;42;2021-10-18 16:50:10
5974;145;2021-10-18 16:54:54
5976;293;2021-10-18 16:56:05
5978;691;2021-10-18 16:58:06
5980;190;2021-10-18 16:59:57
5982;143;2021-10-18 17:00:11
5984;190;2021-10-18 17:04:07
5986;846;2021-10-18 17:06:21
5988;293;2021-10-18 17:07:05
5990;840;2021-10-18 17:12:46
5992;462;2021-10-18 17:12:54
5994;635;2021-10-18 17:17:20
5996;806;2021-10-18 17:26:42
5998;710;2021-10-18 17:28:24
6000;691;2021-10-18 17:33:22
6003;854;2021-10-18 17:34:43
6005;846;2021-10-18 17:35:07
6007;10;2021-10-18 17:35:44
6009;661;2021-10-18 17:38:36
6011;68;2021-10-18 17:39:53
6013;462;2021-10-18 17:43:55
6015;145;2021-10-18 17:45:38
6017;617;2021-10-18 17:46:49
6019;457;2021-10-18 17:50:16
6020;45;2021-10-18 17:50:44
6022;9;2021-10-18 17:52:27
6024;293;2021-10-18 17:53:57
6026;422;2021-10-18 17:54:26
6028;604;2021-10-18 17:55:06
6030;293;2021-10-18 17:55:17
6032;632;2021-10-18 17:56:29
6034;190;2021-10-18 17:57:12
6036;26;2021-10-18 17:57:44
6038;143;2021-10-18 17:59:07
6040;485;2021-10-18 18:00:36
6043;876;2021-10-18 18:02:34
6044;10;2021-10-18 18:04:12
6046;16;2021-10-18 18:06:03
6048;784;2021-10-18 18:06:52
6049;10;2021-10-18 18:09:08
6051;27;2021-10-18 18:10:25
6053;996;2021-10-18 18:10:53
6055;196;2021-10-18 18:11:29
6057;854;2021-10-18 18:12:09
6059;153;2021-10-18 18:14:21
6061;153;2021-10-18 18:15:11
6062;504;2021-10-18 18:16:08
6064;26;2021-10-18 18:24:29
6066;49;2021-10-18 18:28:03
6068;738;2021-10-18 18:28:34
6070;840;2021-10-18 18:30:34
6072;632;2021-10-18 18:30:49
6074;143;2021-10-18 18:32:35
6076;784;2021-10-18 18:32:51
6078;118;2021-10-18 18:34:20
6080;117;2021-10-18 18:35:23
6082;617;2021-10-18 18:39:13
6084;186;2021-10-18 18:42:51
6086;996;2021-10-18 18:43:52
6088;743;2021-10-18 18:44:34
6090;758;2021-10-18 18:45:02
6092;854;2021-10-18 18:46:21
6094;42;2021-10-18 18:48:37
